time,open,high,low,close,volume
1784980800,4049.02,4049.05,4048.15,4048.39,0.18972307
1784984400,4048.91,4050.40,4048.36,4050.38,0.05523618
1784988000,4049.94,4050.90,4049.24,4049.24,5.07100916
1784991600,4051.27,4051.29,4050.11,4051.21,0.09788354
1784995200,4051.53,4051.53,4049.68,4050.91,0.93403537
1784998800,4050.44,4051.11,4049.91,4051.11,0.13319980
1785002400,4052.29,4053.26,4052.10,4053.26,0.07960295
1785006000,4052.55,4052.55,4050.50,4051.06,1.20741776
1785009600,4051.68,4051.93,4050.35,4050.68,0.16520272
1785013200,4051.63,4053.45,4051.63,4053.21,0.11757969
1785016800,4054.25,4054.25,4053.08,4053.42,0.05922073
1785020400,4053.18,4053.66,4051.86,4052.64,1.47243089
1785024000,4051.92,4051.93,4050.81,4051.46,0.40227069
1785027600,4051.60,4052.05,4051.60,4051.94,0.74144185
1785031200,4051.95,4052.24,4051.50,4051.86,0.47414462
1785034800,4052.05,4052.94,4051.35,4052.18,2.60550206
1785038400,4052.20,4054.20,4051.92,4054.07,0.21186254
1785042000,4054.40,4055.02,4052.44,4054.49,1.06104630
1785045600,4054.56,4054.56,4051.99,4051.99,2.04282804
1785049200,4052.67,4053.41,4052.14,4052.65,0.18154506
1785052800,4052.17,4053.88,4051.83,4053.41,0.19682780
1785056400,4053.43,4055.51,4053.43,4055.51,5.34667310
1785060000,4055.51,4057.67,4053.66,4056.97,1.47855605
1785063600,4056.92,4057.45,4054.70,4055.78,1.59747383
1785067200,4055.95,4055.95,4054.73,4055.30,1.26899521
1785070800,4055.40,4056.64,4055.34,4056.64,0.03122866
1785074400,4056.85,4058.08,4056.18,4058.02,3.49092378
1785078000,4057.88,4060.16,4056.72,4058.30,1.82966281
1785081600,4059.37,4062.73,4059.37,4060.77,0.50187062
1785085200,4060.52,4060.89,4057.79,4059.92,1.63437296
