time,open,high,low,close,volume
1785517200,62803.4,63225.4,62756.0,63190.1,193.79551153
1785520800,63190.1,63219.0,62892.1,63027.2,56.44495906
1785524400,63027.2,63095.0,62865.1,62895.3,95.22787169
1785528000,62906.5,62969.0,62868.4,62890.9,42.98367574
1785531600,62890.9,62987.6,62780.0,62892.1,31.65566291
1785535200,62892.1,62963.1,62814.2,62887.4,49.35680340
1785538800,62887.4,62960.2,62800.1,62822.0,26.65069614
1785542400,62821.8,62964.0,62821.4,62877.9,16.76904009
1785546000,62877.9,62931.5,62853.6,62899.4,15.34703262
1785549600,62906.0,63042.1,62906.0,63004.5,8.07556342
1785553200,63003.2,63015.7,62915.6,62942.3,13.33737665
1785556800,62942.6,63037.5,62934.0,63037.1,4.25711550
1785560400,63037.1,63075.2,62934.0,62974.4,10.68477070
1785564000,62970.1,63020.6,62931.3,63018.0,13.63357512
1785567600,63018.0,63049.8,62990.0,62990.1,14.68919240
1785571200,62990.1,63091.0,62990.0,63088.4,10.18330205
1785574800,63085.1,63085.1,62990.1,63002.0,13.42903346
1785578400,63002.1,63045.9,62926.3,62998.9,11.95622849
1785582000,62999.6,63022.0,62988.9,63016.2,10.82502965
1785585600,63016.2,63060.0,63016.2,63041.6,19.56290722
1785589200,63041.6,63044.8,62988.7,63008.9,8.66285541
1785592800,63008.9,63057.0,63008.8,63047.1,10.09662502
1785596400,63050.0,63050.0,62956.1,62956.1,32.66827043
1785600000,62956.2,62959.2,62803.6,62857.4,43.21939631
1785603600,62857.4,62937.2,62618.0,62640.2,69.00915907
1785607200,62640.2,62678.1,62200.5,62521.7,98.60253900
1785610800,62521.7,62568.0,62406.3,62477.9,35.45510912
1785614400,62478.0,62617.7,62428.7,62607.8,19.83309144
1785618000,62607.8,62793.6,62607.8,62759.0,18.00803930
1785621600,62758.9,62801.2,62736.1,62775.1,8.47909475
1785625200,62775.1,62788.0,62713.8,62760.0,14.67619329
1785628800,62760.0,62906.7,62740.2,62762.8,119.37645885
1785632400,62762.9,63000.0,62762.9,62920.1,97.86972202
1785636000,62920.1,63500.0,62887.0,63377.8,126.23936221
1785639600,63377.9,63469.1,63308.0,63392.7,19.27981954
1785643200,63392.7,63541.0,63392.7,63514.8,33.72888545
1785646800,63514.8,63554.4,63348.3,63386.5,12.22521861
1785650400,63386.5,63435.0,63364.7,63421.2,13.55488982
1785654000,63421.2,63474.1,63414.5,63427.4,16.00824653
1785657600,63427.5,63451.6,63117.8,63117.8,25.29532027
1785661200,63117.9,63249.3,63036.1,63202.8,7.90225736
1785664800,63202.7,63210.0,63052.0,63127.3,18.37434571
1785668400,63127.3,63140.8,62916.1,62965.8,28.93228948
1785672000,62965.8,63155.8,62965.8,63059.3,9.66035511
1785675600,63059.9,63083.7,62932.7,63047.1,52.98273789
1785679200,63047.1,63113.7,62993.0,63004.1,15.28168026
1785682800,63004.2,63090.9,62983.3,63046.2,19.17566715
1785686400,63046.2,63190.3,63000.0,63111.0,19.35475789
1785690000,63111.1,63270.0,63084.9,63236.0,27.00436322
1785693600,63236.0,63521.0,63215.6,63311.9,77.16994348
1785697200,63311.9,63407.9,63256.8,63378.1,21.43923986
1785700800,63378.1,63435.2,63332.1,63427.2,15.09619511
1785704400,63427.2,63696.8,63405.3,63500.9,48.56263711
1785708000,63501.0,63712.1,63290.0,63351.4,34.40973031
1785711600,63351.3,63516.6,63277.8,63500.0,14.26234354
1785715200,63500.0,63513.4,63150.0,63243.8,55.74908925
1785718800,63243.8,63285.7,63042.8,63127.1,18.85442064
1785722400,63127.2,63190.0,63027.7,63063.8,6.39183590
1785726000,63063.7,63083.5,62719.9,62793.4,30.46676947
1785729600,62793.4,62916.2,62719.9,62720.0,26.48793368
1785733200,62720.0,62794.8,62695.8,62743.3,48.53677594
1785736800,62743.4,62782.6,62558.6,62558.6,42.77352262
1785740400,62558.7,62618.0,62480.0,62531.0,28.11578139
1785744000,62531.2,62568.1,62218.4,62451.6,58.90524518
1785747600,62451.6,62771.1,62444.6,62755.1,22.72653300
1785751200,62754.0,62771.1,62542.2,62662.2,25.24882540
1785754800,62662.2,62690.1,62468.4,62469.0,14.84093510
1785758400,62480.4,62707.6,62363.8,62626.5,86.68165521
1785762000,62626.5,63300.0,62500.1,63258.8,148.85292529
1785765600,63258.8,63904.1,63061.5,63887.4,170.96748937
1785769200,63887.4,63904.1,63571.2,63603.3,183.43915145
1785772800,63619.5,63877.5,63598.0,63704.0,95.28044400
1785776400,63705.1,63980.1,63653.2,63848.4,95.43197407
1785780000,63848.4,63927.9,63704.1,63807.2,53.86258445
1785783600,63807.2,64008.2,63784.8,63813.4,106.80970701
1785787200,63808.5,63953.1,63711.3,63735.9,74.76962308
1785790800,63735.9,63735.9,63497.4,63542.9,36.61924221
1785794400,63535.0,63600.0,63346.1,63550.9,35.98200613
1785798000,63551.0,63557.2,63401.8,63461.7,122.03825869
1785801600,63461.8,63525.2,63270.3,63288.9,90.02601523
1785805200,63289.0,63849.8,63288.9,63776.2,50.78830080
1785808800,63776.3,63888.1,63617.6,63760.5,25.26605354
1785812400,63760.5,63791.3,63595.2,63735.8,7.93926692
1785816000,63733.9,64183.5,63695.0,63975.9,48.71006205
1785819600,63975.9,64000.8,63739.7,63743.2,20.51655606
1785823200,63749.3,63792.9,63600.4,63610.6,17.68696747
1785826800,63610.6,63692.2,63452.7,63627.7,23.17176417
1785830400,63627.7,63681.9,63503.8,63521.3,15.88622208
1785834000,63521.3,63543.0,63450.0,63523.8,25.74893430
1785837600,63523.9,63769.6,63400.0,63697.7,32.16227276
1785841200,63697.8,63892.0,63646.5,63861.1,27.29061466
1785844800,63861.1,63971.0,63728.5,63845.7,81.57441643
1785848400,63836.8,64018.6,63597.5,63610.8,192.81025906
1785852000,63616.6,64126.2,63551.8,64075.6,96.90347690
1785855600,64067.1,64159.9,63765.6,64080.1,71.50641698
1785859200,64080.1,64080.1,63860.4,63899.7,45.62232763
1785862800,63899.7,64120.0,63843.7,63930.3,37.99892385
1785866400,63930.3,64370.0,63930.2,64255.6,78.59303686
1785870000,64255.7,64349.0,64167.5,64181.8,116.52662671
1785873600,64175.7,64350.0,63936.3,64297.9,100.01306979
1785877200,64297.9,64297.9,64128.1,64149.8,22.30012018
1785880800,64149.9,64253.9,64093.3,64220.0,23.85937401
1785884400,64220.0,64464.9,64041.6,64053.7,37.04924399
1785888000,64053.7,64135.7,63936.1,63941.1,39.47103341
1785891600,63941.1,64288.0,63901.1,64276.8,12.98008609
1785895200,64276.9,64442.4,64276.8,64314.5,31.61421081
1785898800,64314.5,64391.6,64003.2,64126.8,25.01296368
1785902400,64126.8,64160.2,64045.3,64115.7,14.97045659
1785906000,64115.7,64472.8,64115.6,64275.8,29.34366785
1785909600,64275.8,64317.9,64186.0,64199.9,9.97691200
1785913200,64199.9,64223.3,63952.9,64105.0,22.00050931
1785916800,64105.9,64229.7,64050.3,64063.0,18.11195202
1785920400,64063.0,64147.6,64056.6,64096.6,6.65206363
1785924000,64096.7,64173.4,63969.0,64004.3,15.30986897
1785927600,64004.3,64075.0,63991.0,64015.2,22.08172877
1785931200,64015.3,64500.0,63998.2,64277.8,85.72711386
1785934800,64272.3,64349.6,63823.0,64349.6,108.47006785
1785938400,64349.6,64511.8,64246.1,64429.0,95.67771844
1785942000,64429.0,64695.4,64332.2,64332.3,102.28120842
1785945600,64332.3,64700.0,64332.3,64606.9,53.29389730
1785949200,64607.0,64719.0,64484.1,64711.8,53.77552430
1785952800,64711.8,64770.0,64604.3,64745.8,187.93171841
1785956400,64745.8,64882.8,64730.5,64790.9,133.29306508
1785960000,64791.0,64954.6,64754.0,64781.8,85.37500393
1785963600,64778.6,64781.1,64604.0,64675.2,49.25078815
1785967200,64675.2,64722.7,64590.0,64590.1,29.97444236
1785970800,64590.1,64692.1,64527.5,64599.2,17.44793069
1785974400,64599.3,64647.2,64512.1,64595.5,17.16305231
1785978000,64595.5,64602.1,64442.5,64526.1,27.18997951
1785981600,64526.1,64584.5,64372.6,64515.3,28.28058150
1785985200,64515.4,64515.4,64427.9,64460.3,7.78531817
1785988800,64460.9,64668.8,64436.0,64668.4,12.02218779
1785992400,64668.4,64936.4,64668.4,64838.9,88.81645005
1785996000,64839.1,64848.2,64683.7,64782.9,8.26901225
1785999600,64783.0,64879.3,64725.0,64756.5,17.05491948
1786003200,64756.5,64915.8,64689.7,64875.9,18.08713986
1786006800,64876.0,64876.0,64572.0,64613.0,19.11923330
1786010400,64613.1,64621.8,64523.1,64548.3,12.32331688
1786014000,64549.0,64582.8,64440.5,64535.0,28.64942699
1786017600,64535.0,64567.2,64324.3,64360.3,24.15557711
1786021200,64360.4,64444.9,64100.9,64363.7,138.94044208
1786024800,64363.7,64760.7,64288.7,64707.0,126.23889332
1786028400,64707.0,64929.4,64566.6,64573.6,67.97842978
1786032000,64573.6,64715.3,64535.3,64675.9,34.99484224
1786035600,64676.0,64769.5,64484.6,64557.2,57.67061044
1786039200,64557.3,64557.3,64326.6,64358.1,39.48147316
1786042800,64357.1,64411.9,64318.9,64401.7,36.06033871
1786046400,64401.7,64475.6,64390.0,64391.2,114.24365893
1786050000,64391.2,64461.9,64355.1,64386.7,17.43036603
1786053600,64386.7,64403.4,64270.6,64300.1,26.27382396
1786057200,64300.1,64308.2,64134.0,64259.2,15.92126551
1786060800,64267.1,64340.0,64168.0,64258.0,15.82820080
1786064400,64258.0,64412.5,64236.0,64363.6,26.59601527
1786068000,64363.7,64469.0,64207.2,64356.1,24.15311403
1786071600,64356.1,64356.1,64215.7,64230.3,7.37709446
1786075200,64230.4,64300.0,64114.3,64190.6,10.59111231
1786078800,64190.7,64326.1,64119.5,64281.2,5.32461906
1786082400,64280.1,64400.0,64230.6,64248.3,10.26699756
1786086000,64248.3,64366.9,64208.5,64269.5,19.74467712
1786089600,64269.5,64610.0,64250.1,64544.9,40.38837809
1786093200,64545.0,64894.3,64545.0,64786.1,36.54517795
1786096800,64786.1,64845.5,64722.5,64827.8,178.78054113
1786100400,64827.9,65148.1,64827.9,64974.0,126.48322341
1786104000,64974.0,65322.2,64950.0,65236.2,145.83866279
1786107600,65236.3,65289.1,64950.0,64950.3,80.01906421
1786111200,64950.4,65216.0,64747.2,64902.8,89.88041729
1786114800,64904.1,65076.9,64845.6,64860.4,77.90153160
1786118400,64860.5,65029.9,64742.0,64742.6,58.77773504
1786122000,64742.6,64774.3,64479.4,64715.1,70.81864083
1786125600,64715.1,64828.8,64638.0,64671.5,60.17050759
1786129200,64674.5,64975.2,64674.5,64914.0,56.07651260
1786132800,64914.2,64987.7,64905.1,64930.9,24.70359494
1786136400,64931.4,65043.6,64901.0,64901.0,119.54554527
1786140000,64901.1,64913.9,64811.0,64846.4,32.90314379
1786143600,64846.4,64887.2,64845.1,64886.1,8.36703517
1786147200,64886.2,64921.4,64800.0,64884.6,16.28732688
1786150800,64886.4,64928.3,64858.2,64877.7,36.80075260
1786154400,64877.8,64923.7,64862.0,64886.4,3.56906421
1786158000,64886.4,65000.0,64874.9,64980.1,70.86742508
1786161600,64980.1,65000.0,64926.9,64963.0,22.19558736
1786165200,64963.0,64985.0,64950.1,64959.6,5.41864665
1786168800,64959.6,64969.0,64923.2,64965.8,11.73603733
1786172400,64965.8,64967.6,64913.9,64914.0,3.53854445
1786176000,64914.0,64957.9,64913.9,64956.2,8.90608502
1786179600,64956.2,65000.0,64956.1,64957.1,4.45192531
1786183200,64957.1,64980.0,64957.0,64974.5,2.53317881
1786186800,64974.5,64974.5,64908.9,64919.1,9.70898425
1786190400,64919.1,64996.6,64878.2,64963.6,6.81438483
